query_id,domain,bm25_weight,dense_weight,fixed_mrr,adaptive_mrr,fixed_ndcg,adaptive_ndcg,fixed_precision,adaptive_precision,fixed_recall,adaptive_recall
arguana-test-politics-ghbgussbsbt-con03a,argumentation,0.2754,0.7246,0.25,0.25,0.43067655807339306,0.43067655807339306,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-1611,medical,0.408067,0.591933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-12,medical,0.398917,0.601083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-8779,finance,0.378333,0.621667,0.14285714285714285,0.16666666666666666,0.20438239758848611,0.21840743681816419,0.1,0.1,0.5,0.5
arguana-test-international-eghrhbeusli-con05a,argumentation,0.2921,0.7079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-291,medical,0.41665,0.58335,1.0,1.0,0.43735247915031,0.4537425745411855,0.3,0.3,0.23076923076923078,0.23076923076923078
arguana-test-culture-ascidfakhba-con02a,argumentation,0.371667,0.628333,0.2,0.2,0.38685280723454163,0.38685280723454163,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-2800,medical,0.394467,0.605533,0.2,0.2,0.043933493004032285,0.043933493004032285,0.1,0.1,0.041666666666666664,0.041666666666666664
scifact-1280,scientific,0.349467,0.650533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-834,scientific,0.399633,0.600367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-520,medical,0.405233,0.594767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-education-udfakusma-con02a,argumentation,0.305183,0.694817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-health-dhghwapgd-pro04a,argumentation,0.335633,0.664367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-770,scientific,0.362833,0.637167,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
fiqa-1826,finance,0.3633,0.6367,1.0,1.0,0.9447176050778178,1.0,0.4,0.4,1.0,1.0
scifact-577,scientific,0.374783,0.625217,0.0,0.1111111111111111,0.0,0.3010299956639812,0.0,0.1,0.0,1.0
arguana-test-international-gmehwasr-con01a,argumentation,0.28015,0.71985,0.25,0.5,0.43067655807339306,0.6309297535714575,0.1,0.1,1.0,1.0
scifact-49,scientific,0.344983,0.655017,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-1249,medical,0.40805,0.59195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-3909,finance,0.393967,0.606033,1.0,1.0,0.31488013066763093,0.33013764944712026,0.2,0.2,0.2,0.2
fiqa-11088,finance,0.3916,0.6084,0.25,0.5,0.43067655807339306,0.6309297535714575,0.1,0.1,1.0,1.0
arguana-test-culture-tlhrilsfhwr-pro03a,argumentation,0.29815,0.70185,0.3333333333333333,0.3333333333333333,0.5,0.5,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-2197,medical,0.295517,0.704483,1.0,1.0,0.7695261902392829,0.70844095012329,0.7,0.6,0.1206896551724138,0.10344827586206896
arguana-test-international-ipecfiepg-pro03a,argumentation,0.34815,0.65185,0.1,0.0,0.2890648263178879,0.0,0.1,0.0,1.0,0.0
scifact-1281,scientific,0.395167,0.604833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-4125,finance,0.4241,0.5759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-2780,medical,0.3652,0.6348,1.0,1.0,0.4605892874354671,0.45827052198749013,0.6,0.6,0.2727272727272727,0.2727272727272727
fiqa-6612,finance,0.38235,0.61765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-3221,medical,0.359633,0.640367,0.1111111111111111,0.2,0.046004014040457224,0.05911963004335771,0.1,0.1,0.041666666666666664,0.041666666666666664
scifact-532,scientific,0.3782,0.6218,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
fiqa-504,finance,0.382167,0.617833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-1214,medical,0.405233,0.594767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-2264,finance,0.390317,0.609683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-622,finance,0.3872,0.6128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-economy-bepahbtsnrt-con03a,argumentation,0.270167,0.729833,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
arguana-test-culture-thbcsbptwhht-con01a,argumentation,0.289,0.711,0.16666666666666666,0.2,0.3562071871080222,0.38685280723454163,0.1,0.1,1.0,1.0
arguana-test-international-eiahwpamu-pro01a,argumentation,0.31025,0.68975,0.3333333333333333,0.25,0.5,0.43067655807339306,0.1,0.1,1.0,1.0
arguana-test-health-dhghhbampt-pro01a,argumentation,0.283817,0.716183,0.25,0.25,0.43067655807339306,0.43067655807339306,0.1,0.1,1.0,1.0
arguana-test-law-lgplhbssbco-con02a,argumentation,0.351,0.649,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
scifact-1270,scientific,0.370683,0.629317,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
arguana-test-digital-freedoms-eifdfaihs-pro02a,argumentation,0.281933,0.718067,0.16666666666666666,0.16666666666666666,0.3562071871080222,0.3562071871080222,0.1,0.1,1.0,1.0
scifact-637,scientific,0.368417,0.631583,1.0,0.5,1.0,0.6309297535714575,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-2920,medical,0.391517,0.608483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-5,scientific,0.414967,0.585033,1.0,0.5,1.0,0.6309297535714575,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-1193,medical,0.387167,0.612833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-128,scientific,0.385967,0.614033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-575,scientific,0.385617,0.614383,0.16666666666666666,0.25,0.3562071871080222,0.43067655807339306,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-2167,medical,0.413917,0.586083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-7269,finance,0.388633,0.611367,0.0,0.1111111111111111,0.0,0.3010299956639812,0.0,0.1,0.0,1.0
arguana-test-international-iighbopcc-pro02a,argumentation,0.315717,0.684283,0.1111111111111111,0.125,0.3010299956639812,0.31546487678572877,0.1,0.1,1.0,1.0
arguana-test-law-hrilpgwhwr-con04a,argumentation,0.310867,0.689133,0.3333333333333333,0.3333333333333333,0.5,0.5,0.1,0.1,1.0,1.0
fiqa-2384,finance,0.38795,0.61205,0.125,0.16666666666666666,0.31546487678572877,0.3562071871080222,0.1,0.1,1.0,1.0
scifact-674,scientific,0.373317,0.626683,0.25,0.14285714285714285,0.43067655807339306,0.3333333333333333,0.1,0.1,1.0,1.0
arguana-test-politics-eppghwlrba-pro04a,argumentation,0.333867,0.666133,0.3333333333333333,0.3333333333333333,0.5,0.5,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-2375,medical,0.282117,0.717883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-845,scientific,0.377283,0.622717,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
scifact-768,scientific,0.4045,0.5955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-1736,finance,0.416317,0.583683,1.0,1.0,0.4371994911049732,0.45221360703148816,0.2,0.2,0.4,0.4
arguana-test-politics-gvhwhnerse-con03a,argumentation,0.305233,0.694767,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-2102,medical,0.4214,0.5786,0.3333333333333333,0.3333333333333333,0.11004588314904008,0.11004588314904008,0.1,0.1,0.0023752969121140144,0.0023752969121140144
scifact-1232,scientific,0.3988,0.6012,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
scifact-1213,scientific,0.4018,0.5982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-1676,finance,0.387317,0.612683,1.0,1.0,0.5078961547485289,0.6207412960974641,0.2,0.3,0.5,0.75
arguana-test-education-ufsdfkhbwu-pro01a,argumentation,0.320133,0.679867,0.1111111111111111,0.125,0.3010299956639812,0.31546487678572877,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-270,medical,0.3683,0.6317,1.0,1.0,0.22009176629808017,0.22009176629808017,0.1,0.1,0.019230769230769232,0.019230769230769232
fiqa-475,finance,0.411083,0.588917,0.3333333333333333,0.5,0.5,0.6309297535714575,0.1,0.1,1.0,1.0
fiqa-6395,finance,0.375967,0.624033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-politics-mtpghwaacb-con03a,argumentation,0.315433,0.684567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-1049,scientific,0.39065,0.60935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-895,finance,0.378867,0.621133,0.3333333333333333,0.3333333333333333,0.5,0.5,0.1,0.1,1.0,1.0
fiqa-2118,finance,0.37865,0.62135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-international-eghrhbeusli-pro01a,argumentation,0.309533,0.690467,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
fiqa-5231,finance,0.3837,0.6163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-1024,scientific,0.363483,0.636517,0.3333333333333333,0.25,0.5,0.43067655807339306,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-1877,medical,0.391283,0.608717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-science-eassgbatj-con05a,argumentation,0.336783,0.663217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-8789,finance,0.32205,0.67795,1.0,1.0,0.7653606369886217,0.7653606369886217,0.2,0.2,0.6666666666666666,0.6666666666666666
arguana-test-digital-freedoms-efsappgdfp-pro03a,argumentation,0.293867,0.706133,0.2,0.2,0.38685280723454163,0.38685280723454163,0.1,0.1,1.0,1.0
arguana-test-sport-tshbmlbscac-pro02a,argumentation,0.273317,0.726683,0.2,0.125,0.38685280723454163,0.31546487678572877,0.1,0.1,1.0,1.0
fiqa-9737,finance,0.391167,0.608833,0.2,0.25,0.34870224750355494,0.38364913903790027,0.2,0.2,0.6666666666666666,0.6666666666666666
fiqa-4414,finance,0.40725,0.59275,0.14285714285714285,0.14285714285714285,0.20438239758848611,0.20438239758848611,0.1,0.1,0.5,0.5
arguana-test-politics-oepdlhfcefp-pro04a,argumentation,0.3089,0.6911,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.1,0.1,1.0,1.0
scifact-800,scientific,0.3765,0.6235,0.125,0.2,0.31546487678572877,0.38685280723454163,0.1,0.1,1.0,1.0
fiqa-3859,finance,0.386433,0.613567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-443,scientific,0.342017,0.657983,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
fiqa-8934,finance,0.387367,0.612633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-268,scientific,0.365867,0.634133,0.2,0.2,0.38685280723454163,0.38685280723454163,0.1,0.1,1.0,1.0
fiqa-2316,finance,0.397867,0.602133,1.0,1.0,0.6131471927654584,0.6131471927654584,0.1,0.1,0.5,0.5
fiqa-90,finance,0.396517,0.603483,0.3333333333333333,0.5,0.5,0.6309297535714575,0.1,0.1,1.0,1.0
scifact-54,scientific,0.36565,0.63435,0.25,0.5,0.43067655807339306,0.6309297535714575,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-1299,medical,0.3737,0.6263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-education-tuhwastua-pro04a,argumentation,0.277683,0.722317,0.16666666666666666,0.16666666666666666,0.3562071871080222,0.3562071871080222,0.1,0.1,1.0,1.0
scifact-702,scientific,0.393083,0.606917,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
arguana-test-philosophy-apessghwba-pro01a,argumentation,0.308683,0.691317,0.125,0.1,0.31546487678572877,0.2890648263178879,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-2281,medical,0.408917,0.591083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-236,scientific,0.395417,0.604583,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
fiqa-4813,finance,0.3871,0.6129,0.25,0.5,0.43067655807339306,0.6309297535714575,0.1,0.1,1.0,1.0
scifact-593,scientific,0.3743,0.6257,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
arguana-test-international-ipecfiepg-pro01a,argumentation,0.320517,0.679483,0.3333333333333333,0.25,0.5,0.43067655807339306,0.1,0.1,1.0,1.0
arguana-test-economy-epegiahsc-con02a,argumentation,0.2645,0.7355,0.1111111111111111,0.125,0.3010299956639812,0.31546487678572877,0.1,0.1,1.0,1.0
arguana-test-sport-otshwbe2uuyt-con02a,argumentation,0.306417,0.693583,0.1111111111111111,0.1111111111111111,0.3010299956639812,0.3010299956639812,0.1,0.1,1.0,1.0
fiqa-2513,finance,0.379033,0.620967,0.2,0.25,0.38685280723454163,0.43067655807339306,0.1,0.1,1.0,1.0
fiqa-6468,finance,0.3716,0.6284,1.0,1.0,0.6131471927654584,0.6131471927654584,0.1,0.1,0.5,0.5
scifact-508,scientific,0.370167,0.629833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-2396,medical,0.374767,0.625233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-9617,finance,0.373067,0.626933,1.0,1.0,0.46927872602275644,0.46927872602275644,0.1,0.1,0.3333333333333333,0.3333333333333333
nfcorpus-PLAIN-1721,medical,0.375683,0.624317,0.5,0.25,0.20248323207250624,0.09478836436955078,0.2,0.1,0.06451612903225806,0.03225806451612903
fiqa-2383,finance,0.373317,0.626683,1.0,1.0,0.6131471927654584,0.6131471927654584,0.1,0.1,0.5,0.5
arguana-test-international-ipecfiepg-con03a,argumentation,0.327533,0.672467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-1140,scientific,0.3922,0.6078,0.14285714285714285,0.5,0.3333333333333333,0.6309297535714575,0.1,0.1,1.0,1.0
arguana-test-religion-msgfhwbamec-con02a,argumentation,0.274283,0.725717,0.3333333333333333,0.25,0.5,0.43067655807339306,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-3026,medical,0.428483,0.571517,0.0,0.14285714285714285,0.0,0.3333333333333333,0.0,0.1,0.0,1.0
scifact-727,scientific,0.3637,0.6363,0.0,0.1111111111111111,0.0,0.3010299956639812,0.0,0.1,0.0,1.0
nfcorpus-PLAIN-1151,medical,0.406217,0.593783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-economy-epiasghbf-con03a,argumentation,0.313017,0.686983,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
fiqa-9548,finance,0.404933,0.595067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-2810,medical,0.404917,0.595083,0.125,0.125,0.03839956596878739,0.03839956596878739,0.1,0.1,0.125,0.125
nfcorpus-PLAIN-761,medical,0.390683,0.609317,0.3333333333333333,0.25,0.15130120674940672,0.21779548001177884,0.1,0.2,0.16666666666666666,0.3333333333333333
fiqa-3781,finance,0.406683,0.593317,0.16666666666666666,0.25,0.21840743681816419,0.2640681225725909,0.1,0.1,0.5,0.5
nfcorpus-PLAIN-1363,medical,0.314567,0.685433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-politics-cdfsaphgiap-con01a,argumentation,0.28875,0.71125,0.3333333333333333,0.14285714285714285,0.5,0.3333333333333333,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-882,medical,0.286767,0.713233,0.5,0.3333333333333333,0.3971921948634016,0.3683756341388872,0.4,0.4,0.26666666666666666,0.26666666666666666
nfcorpus-PLAIN-3271,medical,0.3868,0.6132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-436,scientific,0.374733,0.625267,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-792,medical,0.274733,0.725267,0.5,0.2,0.3422220729283414,0.21252302622743086,0.2,0.2,0.3333333333333333,0.3333333333333333
arguana-test-law-cplglghwbhwd-con03a,argumentation,0.346033,0.653967,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
arguana-test-international-aegmeppghw-pro04a,argumentation,0.322367,0.677633,0.2,0.2,0.38685280723454163,0.38685280723454163,0.1,0.1,1.0,1.0
arguana-test-free-speech-debate-magghbcrg-pro03a,argumentation,0.277117,0.722883,0.14285714285714285,0.2,0.3333333333333333,0.38685280723454163,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-1805,medical,0.384933,0.615067,1.0,1.0,0.6840182226156365,0.8389574121760602,0.6,0.8,0.05172413793103448,0.06896551724137931
nfcorpus-PLAIN-1088,medical,0.277317,0.722683,0.5,0.0,0.38356636737133565,0.0,0.2,0.0,0.4,0.0
nfcorpus-PLAIN-56,medical,0.403233,0.596767,1.0,1.0,0.7370087804818881,0.7571485386408637,0.5,0.6,0.1,0.12
fiqa-750,finance,0.38505,0.61495,1.0,1.0,0.8065735963827293,0.8065735963827293,0.2,0.2,1.0,1.0
fiqa-1530,finance,0.40825,0.59175,1.0,1.0,0.617319681505689,0.6713860725233041,0.2,0.2,0.6666666666666666,0.6666666666666666
fiqa-1310,finance,0.392217,0.607783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-1275,medical,0.315933,0.684067,1.0,1.0,0.4690000933206748,0.5352543167750639,0.3,0.4,0.05454545454545454,0.07272727272727272
scifact-1368,scientific,0.39325,0.60675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-9633,finance,0.39785,0.60215,0.2,0.2,0.23719771276929622,0.23719771276929622,0.1,0.1,0.5,0.5
fiqa-620,finance,0.382217,0.617783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-3412,medical,0.37025,0.62975,1.0,1.0,0.2641250075778309,0.2641250075778309,0.3,0.3,0.061224489795918366,0.061224489795918366
arguana-test-international-eghrhbeusli-con04a,argumentation,0.2936,0.7064,0.5,0.3333333333333333,0.6309297535714575,0.5,0.1,0.1,1.0,1.0
arguana-test-international-aegmeppghw-con01a,argumentation,0.317817,0.682183,0.2,0.2,0.38685280723454163,0.38685280723454163,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-701,medical,0.3735,0.6265,1.0,1.0,0.361879195385413,0.3430427114200248,0.2,0.2,0.25,0.25
fiqa-4102,finance,0.400883,0.599117,0.125,0.14285714285714285,0.123151194370365,0.13012668333070054,0.1,0.1,0.25,0.25
scifact-298,scientific,0.358633,0.641367,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-1098,medical,0.408067,0.591933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-education-egscphsrdt-con03a,argumentation,0.308367,0.691633,0.3333333333333333,0.3333333333333333,0.5,0.5,0.1,0.1,1.0,1.0
fiqa-3682,finance,0.389117,0.610883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-547,finance,0.41515,0.58485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-185,scientific,0.4026,0.5974,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
arguana-test-international-segiahbarr-con02a,argumentation,0.272783,0.727217,0.0,0.1,0.0,0.2890648263178879,0.0,0.1,0.0,1.0
arguana-test-digital-freedoms-dfiphbgs-con03a,argumentation,0.29205,0.70795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-9188,finance,0.30195,0.69805,1.0,1.0,0.6131471927654584,0.8315546295836225,0.1,0.2,0.5,1.0
arguana-test-culture-mthbah-con01a,argumentation,0.302383,0.697617,0.125,0.125,0.31546487678572877,0.31546487678572877,0.1,0.1,1.0,1.0
scifact-338,scientific,0.369267,0.630733,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
arguana-test-science-nsihwbtiss-con03a,argumentation,0.280017,0.719983,0.3333333333333333,0.3333333333333333,0.5,0.5,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-510,medical,0.37925,0.62075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-57,scientific,0.315683,0.684317,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
arguana-test-free-speech-debate-ldhwprhs-pro01a,argumentation,0.329267,0.670733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-718,scientific,0.3724,0.6276,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
fiqa-1920,finance,0.3856,0.6144,0.1111111111111111,0.125,0.3010299956639812,0.31546487678572877,0.1,0.1,1.0,1.0
arguana-test-philosophy-apessghwba-pro04a,argumentation,0.292217,0.707783,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-2530,medical,0.372117,0.627883,1.0,1.0,0.9053206285482487,0.9134166588977729,1.0,1.0,0.1388888888888889,0.1388888888888889
scifact-808,scientific,0.375133,0.624867,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
scifact-148,scientific,0.3774,0.6226,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
scifact-53,scientific,0.36625,0.63375,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
arguana-test-philosophy-npegiepp-pro05a,argumentation,0.271983,0.728017,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-806,medical,0.35645,0.64355,1.0,1.0,0.7467045958894682,0.7573821447149967,0.7,0.7,0.07291666666666667,0.07291666666666667
scifact-716,scientific,0.377117,0.622883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-digital-freedoms-eifdfaihs-con01a,argumentation,0.28675,0.71325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-2051,finance,0.377767,0.622233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-international-sepiahbaaw-pro03a,argumentation,0.27995,0.72005,0.3333333333333333,0.3333333333333333,0.5,0.5,0.1,0.1,1.0,1.0
scifact-1146,scientific,0.3851,0.6149,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
arguana-test-free-speech-debate-yfsdfkhbwu-pro01a,argumentation,0.320133,0.679867,0.125,0.14285714285714285,0.31546487678572877,0.3333333333333333,0.1,0.1,1.0,1.0
scifact-1180,scientific,0.36965,0.63035,0.1,0.0,0.2890648263178879,0.0,0.1,0.0,1.0,0.0
scifact-1282,scientific,0.38825,0.61175,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
scifact-1344,scientific,0.41825,0.58175,1.0,0.5,1.0,0.6309297535714575,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-1387,medical,0.336367,0.663633,1.0,1.0,0.6300426811446146,0.6936634693435663,0.5,0.6,0.4166666666666667,0.5
arguana-test-science-ciidfaihwc-pro03a,argumentation,0.3068,0.6932,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
scifact-295,scientific,0.378867,0.621133,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-2187,medical,0.408917,0.591083,1.0,1.0,0.23504554941448536,0.23504554941448536,0.1,0.1,0.1111111111111111,0.1111111111111111
scifact-132,scientific,0.3953,0.6047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-politics-lghwdecm-con03a,argumentation,0.289883,0.710117,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
fiqa-9882,finance,0.4008,0.5992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-249,scientific,0.373617,0.626383,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
scifact-1104,scientific,0.353967,0.646033,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
scifact-728,scientific,0.354333,0.645667,1.0,0.5,0.8772153153380493,0.6509209298071326,0.2,0.2,1.0,1.0
scifact-70,scientific,0.362817,0.637183,1.0,0.5,0.7977228895450266,0.38685280723454163,0.2,0.1,1.0,0.5
arguana-test-international-ghbunhf-con04a,argumentation,0.348133,0.651867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-578,scientific,0.387983,0.612017,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-1919,medical,0.395733,0.604267,1.0,1.0,0.727329844310522,0.7183627972686238,0.6,0.6,0.2222222222222222,0.2222222222222222
arguana-test-health-dhghwapgd-con01a,argumentation,0.28385,0.71615,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
arguana-test-politics-pgsimhwoia-con01a,argumentation,0.301483,0.698517,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
scifact-756,scientific,0.366333,0.633667,0.16666666666666666,0.25,0.3562071871080222,0.43067655807339306,0.1,0.1,1.0,1.0
arguana-test-religion-cmrsgfhbr-con01a,argumentation,0.355333,0.644667,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-248,medical,0.394,0.606,0.2,0.2,0.23297260855707355,0.3031595321740454,0.3,0.4,0.0967741935483871,0.12903225806451613
fiqa-1309,finance,0.390833,0.609167,1.0,1.0,0.3903800499921017,0.3903800499921017,0.1,0.1,0.25,0.25
nfcorpus-PLAIN-1331,medical,0.417933,0.582067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-4411,finance,0.400783,0.599217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-1335,scientific,0.377217,0.622783,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
fiqa-7221,finance,0.363883,0.636117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-politics-ypppdghwid-pro03a,argumentation,0.274383,0.725617,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
scifact-501,scientific,0.369517,0.630483,0.5,1.0,0.6309297535714575,1.0,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-671,medical,0.298667,0.701333,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
scifact-882,scientific,0.37515,0.62485,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
fiqa-5369,finance,0.407417,0.592583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-international-aegmeppghw-pro02a,argumentation,0.309283,0.690717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-free-speech-debate-nshbcsbawc-con03a,argumentation,0.28525,0.71475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-690,scientific,0.403717,0.596283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-sport-tshbmlbscac-con03a,argumentation,0.26065,0.73935,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.3562071871080222,0.1,0.1,1.0,1.0
